Masked Account ID,Maked Primary Campaign,Stage,Account Type,Billing Zip/Postal Code,Fiscal Period,Close Date,Amount,ZCTA,Year,Pop,Households,HH Income,Education Years,Minority %,Poor %,Poor Family %,Car or Van %,Public Transport %,Health Ins %,No Health Ins %,Unemployed %,Employed %,Armed Forces %,Not in Labor Force %,Under 10 %,Under 35 %,Over 65 %,Over 85 %,High school %,College %,0-50k %,50-100k %,100-150k %,150-200k %,200k+ %,Minority,Under 10,Under 35,Over 65,Over 85,Male 10-14,Male 15-17,Male 18-19,Male 20,Male 21,Male 22-24,Male 25-29,Male 30-34,Female 10-14,Female 15-17,Female 18-19,Female 20,Female 21,Female 22-24,Female 25-29,Female 30-34,Ed Pop,Less than High School,High school,GED,Some college to Associates Degree,Bachelor's Degree or Higher,$0-25k,$25-50k,$50-75k,$75-100k,$100-125k,$125-150k,$150-200k,$200k+,Poverty Pop,Poor,Poor Family,Transport Pop,Car or Van,Carpool,Public Transport,Worked from Home,Health Ins Pop,Health Ins,No Health Ins,Labor Population,Armed Forces,Employed,Unemployed,Not in Labor Force,Num Donations,Repeat Donor
510,Campaign Two 2018,Closed Won,Household,90245,Q3-2018,2018-09-26,250.0,90245.0,2019.0,16731.0,6417.0,117.5588281,15.03036747,0.282469667,0.05064672,0.026803802,0.795519753,0.013573163,0.965484238,0.034515762,0.049348659,0.71348659,0.000536398,0.236628352,0.143027912,0.456936226,0.105014643,0.010160779,0.151752297,1.431949643,0.206171108,0.261337073,0.173289699,0.144615864,0.214586255,4726.0,2393.0,7645.0,1757.0,170.0,529.0,273.0,158.0,111.0,23.0,245.0,789.0,514.0,495.0,354.0,167.0,79.0,23.0,125.0,649.0,718.0,11756.0,345.0,1273.0,166.0,9972.0,6862.0,486.0,837.0,865.0,812.0,593.0,519.0,928.0,1377.0,6417.0,325.0,172.0,9062.0,7209.0,491.0,123.0,607.0,16717.0,16140.0,577.0,13050.0,7.0,9311.0,644.0,3088.0,3,True
511,Campaign Two 2017,Closed Won,Household,90064,Q3-2017,2017-08-07,250.0,90064.0,2019.0,25925.0,11083.0,113.2766399,15.44886423,0.305303761,0.101416584,0.024542091,0.756431747,0.033962539,0.967585967,0.032414033,0.022067418,0.651690121,0,0.326242461,0.117261331,0.427463838,0.16852459,0.019942141,0.144352559,1.533654349,0.273572138,0.215194442,0.138049265,0.108183705,0.265000451,7915.0,3040.0,11082.0,4369.0,517.0,605.0,490.0,196.0,163.0,167.0,360.0,1087.0,1116.0,604.0,304.0,49.0,130.0,93.0,618.0,985.0,1075.0,19106.0,1110.0,1508.0,140.0,16348.0,12954.0,1634.0,1398.0,1285.0,1100.0,861.0,669.0,1199.0,2937.0,11083.0,1124.0,272.0,13721.0,10379.0,554.0,466.0,1541.0,25853.0,25015.0,838.0,21389.0,0.0,13939.0,472.0,6978.0,3,True
512,Campaign Two 2019,Closed Won,Household,94901,Q3-2019,2019-08-09,250.0,94915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
513,Campaign Two 2018,Closed Won,Household,91203,Q4-2018,2018-10-31,250.0,91203.0,2019.0,15410.0,6110.0,75.5789689,13.52364663,0.297469176,0.184451718,0.076268412,0.804791155,0.028869779,0.894613887,0.105386113,0.044293541,0.636468863,0,0.319237595,0.107462687,0.448604802,0.132316677,0.010966905,0.377234243,0.995980501,0.434369885,0.275777414,0.16792144,0.051718494,0.070212766,4584.0,1656.0,6913.0,2039.0,169.0,481.0,164.0,49.0,31.0,67.0,324.0,777.0,825.0,210.0,186.0,109.0,113.0,46.0,281.0,653.0,941.0,11693.0,1505.0,2733.0,173.0,7282.0,4364.0,1505.0,1149.0,1014.0,671.0,631.0,395.0,316.0,429.0,6110.0,1127.0,466.0,8140.0,6551.0,584.0,235.0,377.0,15410.0,13786.0,1624.0,12959.0,0.0,8248.0,574.0,4137.0,3,True
514,,Closed Won,Household,90277,Q4-2014,2014-10-10,250.0,90277.0,2019.0,34827.0,15844.0,115.6109568,15.31112935,0.248715077,0.045506185,0.013001767,0.778517945,0.017867286,0.971053314,0.028946686,0.027904093,0.68082541,0.001171283,0.290099215,0.099061073,0.373015189,0.16656617,0.025267752,0.117857676,1.507459347,0.189156779,0.276760919,0.213203736,0.108053522,0.212825044,8662.0,3450.0,12991.0,5801.0,880.0,864.0,528.0,268.0,48.0,45.0,463.0,1270.0,1466.0,1033.0,709.0,128.0,56.0,61.0,362.0,959.0,1281.0,26812.0,811.0,2103.0,246.0,23652.0,16766.0,1359.0,1638.0,2027.0,2358.0,1997.0,1381.0,1712.0,3372.0,15844.0,721.0,206.0,19365.0,15076.0,829.0,346.0,2251.0,34719.0,33714.0,1005.0,29028.0,34.0,19763.0,810.0,8421.0,9,True
515,Campaign Two 2019,Closed Won,Household,90245,Q3-2019,2019-08-28,250.0,90245.0,2021.0,17243.0,7070.0,124.5876945,15.06065625,0.314330453,0.034936351,0.020933522,0.717980679,0.005609224,0.976494486,0.023505514,0.045339321,0.71203013,0.000941551,0.241688998,0.111349533,0.452937424,0.121498579,0.013280752,0.143003628,1.422700741,0.155445545,0.2572843,0.197736917,0.162234795,0.227298444,5420.0,1920.0,7810.0,2095.0,229.0,635.0,215.0,178.0,74.0,38.0,249.0,806.0,1005.0,664.0,237.0,96.0,55.0,75.0,129.0,827.0,607.0,12678.0,313.0,1272.0,228.0,10865.0,7172.0,548.0,551.0,1032.0,787.0,549.0,849.0,1147.0,1607.0,7070.0,247.0,148.0,9627.0,6912.0,398.0,54.0,1708.0,17230.0,16825.0,405.0,13807.0,13.0,9831.0,626.0,3337.0,3,True
516,Campaign Two 2019,Closed Won,Household,90212,Q3-2019,2019-08-14,250.0,90212.0,2019.0,13314.0,5887.0,108.8962969,15.46496683,0.189424666,0.104467471,0.061491422,0.644597701,0.023141762,0.942091032,0.057908968,0.038879676,0.605030404,0,0.356089921,0.118596966,0.42293826,0.17951029,0.031245306,0.121994196,1.521455224,0.269237303,0.249023272,0.146764056,0.098182436,0.236792934,2522.0,1579.0,5631.0,2390.0,416.0,425.0,187.0,107.0,97.0,28.0,278.0,252.0,451.0,301.0,224.0,82.0,47.0,0.0,311.0,345.0,917.0,9648.0,166.0,924.0,87.0,8471.0,6208.0,1075.0,510.0,677.0,789.0,426.0,438.0,578.0,1394.0,5887.0,615.0,362.0,6525.0,4206.0,565.0,151.0,874.0,13314.0,12543.0,771.0,10854.0,0.0,6567.0,422.0,3865.0,3,True
517,Campaign Two 2017,Closed Won,Household,90266,Q3-2017,2017-08-03,250.0,90267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
518,Campaign Two 2018,Closed Won,Household,91362,Q3-2018,2018-08-22,250.0,91362.0,2020.0,37085.0,13813.0,120.9501918,14.79015382,0.194391263,0.073771085,0.022732209,0.760622586,0.007043854,0.96568495,0.03431505,0.030895581,0.601062443,0,0.368041976,0.0974518,0.378454901,0.197707968,0.021949575,0.181247476,1.358236352,0.224788243,0.199305003,0.17990299,0.142257294,0.253746471,7209.0,3614.0,14035.0,7332.0,814.0,1401.0,588.0,325.0,155.0,321.0,542.0,1133.0,844.0,990.0,531.0,282.0,188.0,277.0,632.0,1343.0,869.0,27239.0,1880.0,2702.0,355.0,22302.0,14695.0,1566.0,1539.0,1214.0,1539.0,1403.0,1082.0,1965.0,3505.0,13813.0,1019.0,314.0,17604.0,13390.0,1385.0,124.0,2397.0,37010.0,35740.0,1270.0,30684.0,0.0,18443.0,948.0,11293.0,3,True
519,Campaign Two 2018,Closed Won,Household,,Q3-2018,2018-09-26,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
520,Campaign Two 2018,Closed Won,Household,90265,Q3-2018,2018-08-21,250.0,90265.0,2019.0,17954.0,7391.0,135.8598295,15.67903442,0.115127548,0.064537952,0.012312272,0.675620332,0.015056613,0.954805136,0.045194864,0.021955314,0.555534031,0,0.422510655,0.058315696,0.32143255,0.237273031,0.029185697,0.107733572,1.558411563,0.162494926,0.188066567,0.137599784,0.126640509,0.385198214,2067.0,1047.0,5771.0,4260.0,524.0,635.0,472.0,259.0,181.0,69.0,186.0,257.0,366.0,603.0,201.0,320.0,118.0,180.0,261.0,320.0,296.0,13422.0,334.0,953.0,159.0,11976.0,8941.0,763.0,438.0,692.0,698.0,559.0,458.0,936.0,2847.0,7391.0,477.0,91.0,8302.0,5609.0,501.0,125.0,1450.0,17679.0,16880.0,799.0,15486.0,0.0,8603.0,340.0,6543.0,12,True
521,Campaign Two 2017,Closed Won,Household,93101,Q3-2017,2017-09-14,250.0,93190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
522,Campaign Two 2018,Closed Won,Household,75225,Q3-2018,2018-08-22,250.0,75225.0,2020.0,22108.0,9035.0,137.0345877,16.11919064,0.075809662,0.053126729,0.023685667,0.775343915,0,0.97699637,0.02300363,0.023888444,0.547548291,0,0.428563264,0.120951692,0.340555455,0.213406912,0.038538086,0.05184951,1.775719254,0.189706696,0.169009408,0.104925291,0.07581627,0.460542335,1676.0,2674.0,7529.0,4718.0,852.0,763.0,504.0,205.0,23.0,145.0,107.0,290.0,290.0,750.0,615.0,209.0,18.0,35.0,245.0,241.0,415.0,15815.0,260.0,544.0,16.0,14995.0,13088.0,915.0,799.0,917.0,610.0,348.0,600.0,685.0,4161.0,9035.0,480.0,214.0,9450.0,7327.0,323.0,0.0,1544.0,22040.0,21533.0,507.0,17498.0,0.0,9581.0,418.0,7499.0,3,True
523,,Closed Won,Household,,Q4-2014,2014-12-09,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
524,Campaign One 2015,Closed Won,Household,91423,Q4-2015,2015-10-20,100.0,91423.0,2020.0,32968.0,15341.0,106.2406297,15.19092847,0.207261587,0.082328401,0.018447298,0.735671233,0.02230137,0.937340076,0.062659924,0.067102117,0.678052611,0.001213549,0.253631724,0.092695948,0.429204077,0.142835477,0.018229799,0.128629579,1.480131808,0.259500684,0.283814614,0.16843752,0.094061665,0.194185516,6833.0,3056.0,14150.0,4709.0,601.0,725.0,413.0,72.0,127.0,95.0,496.0,2029.0,1321.0,730.0,467.0,126.0,116.0,48.0,702.0,2040.0,1587.0,25795.0,902.0,2259.0,157.0,22477.0,15703.0,1760.0,2221.0,2322.0,2032.0,1273.0,1311.0,1443.0,2979.0,15341.0,1263.0,283.0,18250.0,13426.0,874.0,407.0,3081.0,32828.0,30771.0,2057.0,28017.0,34.0,18997.0,1880.0,7106.0,15,True
525,Campaign Two 2019,Closed Won,Household,,Q3-2019,2019-09-15,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,True
526,Campaign Two 2018,Closed Won,Household,06897,Q3-2018,2018-08-26,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
527,Campaign One 2014,Closed Won,Household,07834,Q4-2014,2014-10-06,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
528,Campaign Two 2017,Closed Won,Household,91316,Q4-2017,2017-10-27,250.0,91416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,True
529,Campaign Two 2020,Closed Won,Household,90024,Q4-2020,2020-10-21,250.0,90024.0,2021.0,50611.0,16359.0,90.52096705,15.81371841,0.425065697,0.240540375,0.022250749,0.424928034,0.024897732,0.96945131,0.03054869,0.050344929,0.432807029,0.000754859,0.516093183,0.042856296,0.696409871,0.130366916,0.03121851,0.132220217,1.596615523,0.409193716,0.21346048,0.12115655,0.069136255,0.187052998,21513.0,2169.0,35246.0,6598.0,1580.0,339.0,251.0,4632.0,1536.0,1396.0,2156.0,1742.0,1620.0,303.0,455.0,7237.0,2749.0,2633.0,2595.0,1908.0,1525.0,22160.0,860.0,1989.0,81.0,19230.0,16151.0,4363.0,2331.0,2133.0,1359.0,971.0,1011.0,1131.0,3060.0,16359.0,3935.0,364.0,19801.0,8414.0,548.0,493.0,3580.0,50575.0,49030.0,1545.0,47691.0,36.0,20641.0,2401.0,24613.0,3,True
530,Campaign Two 2017,Closed Won,Household,32832,Q3-2017,2017-08-22,250.0,32832.0,2020.0,29359.0,10108.0,108.7631084,15.14896595,0.294253891,0.072516818,0.056292046,0.778771658,0.003944217,0.953489169,0.046510831,0.024649834,0.660938076,0.007602285,0.306809805,0.186348309,0.497496509,0.095030485,0.004666371,0.12828487,1.489452133,0.201226751,0.310842897,0.224871389,0.12663237,0.136426593,8639.0,5471.0,14606.0,2790.0,137.0,930.0,567.0,183.0,36.0,103.0,652.0,940.0,1232.0,910.0,444.0,129.0,86.0,138.0,417.0,1187.0,1181.0,19293.0,927.0,1421.0,127.0,16818.0,11918.0,763.0,1271.0,1672.0,1470.0,1200.0,1073.0,1280.0,1379.0,10108.0,733.0,569.0,14198.0,11057.0,769.0,56.0,1616.0,29176.0,27819.0,1357.0,21704.0,165.0,14345.0,535.0,6659.0,6,True
531,,Closed Won,Household,90023,Q1-2019,2019-03-15,250.0,90023.0,2019.0,46680.0,11691.0,55.57822256,9.600847884,0.423136247,0.254896929,0.178085707,0.658324873,0.127918782,0.838741565,0.161258435,0.047174687,0.575284254,0,0.377541059,0.141859469,0.545415596,0.102227935,0.021058269,0.765610405,0.300459869,0.580874177,0.281413053,0.093747327,0.024805406,0.019160038,19752.0,6622.0,25460.0,4772.0,983.0,2350.0,1287.0,689.0,385.0,406.0,1332.0,1857.0,1588.0,2004.0,1072.0,584.0,373.0,389.0,1353.0,1595.0,1574.0,27834.0,14510.0,6381.0,419.0,6524.0,1839.0,3333.0,3458.0,2052.0,1238.0,739.0,357.0,290.0,224.0,11691.0,2980.0,2082.0,19700.0,12969.0,2362.0,2520.0,709.0,46534.0,39030.0,7504.0,34828.0,0.0,20036.0,1643.0,13149.0,3,True
532,Campaign Two 2019,Closed Won,Household,90272,Q3-2019,2019-09-17,250.0,90272.0,2019.0,21629.0,8724.0,143.602132,16.25364039,0.122844329,0.059491059,0.015818432,0.759445294,0.007534396,0.990938092,0.009061908,0.021874818,0.555387038,0,0.422738144,0.118683249,0.337694762,0.238060012,0.040686116,0.057283982,1.725447431,0.154287024,0.140761119,0.137551582,0.085740486,0.481659789,2657.0,2567.0,7304.0,5149.0,880.0,633.0,464.0,158.0,45.0,65.0,229.0,330.0,406.0,1016.0,462.0,107.0,74.0,48.0,172.0,339.0,189.0,15589.0,267.0,577.0,49.0,14696.0,12202.0,764.0,582.0,520.0,708.0,715.0,485.0,748.0,4202.0,8724.0,519.0,138.0,9158.0,6955.0,317.0,69.0,1511.0,21629.0,21433.0,196.0,17143.0,0.0,9521.0,375.0,7247.0,3,True
533,Campaign One 2016,Closed Won,Household,91303,Q3-2016,2016-09-24,250.0,91305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,True
534,Campaign Two 2017,Closed Won,Household,91423,Q3-2017,2017-08-16,250.0,91423.0,2019.0,33172.0,15085.0,105.0909844,15.13285148,0.206288436,0.090487239,0.019688432,0.771697042,0.027879601,0.935468249,0.064531751,0.044933452,0.717054126,0.000922804,0.237089618,0.09911974,0.430212227,0.138912336,0.018419149,0.132458656,1.46941902,0.260788863,0.278223401,0.182764335,0.09313888,0.185084521,6843.0,3288.0,14271.0,4608.0,611.0,686.0,403.0,132.0,193.0,174.0,640.0,1614.0,1490.0,667.0,519.0,150.0,167.0,39.0,657.0,1760.0,1692.0,25457.0,1006.0,2182.0,184.0,22085.0,15322.0,1797.0,2137.0,2327.0,1870.0,1504.0,1253.0,1405.0,2792.0,15085.0,1365.0,297.0,19369.0,14947.0,912.0,540.0,2209.0,33038.0,30906.0,2132.0,28175.0,26.0,20203.0,1266.0,6680.0,3,True
535,Campaign Two 2017,Closed Won,Household,90277,Q3-2017,2017-09-15,250.0,90277.0,2021.0,36409.0,16590.0,121.5253165,15.46243001,0.307890906,0.053345389,0.018565401,0.706877229,0.013958227,0.953884101,0.046115899,0.036694843,0.651726623,0.00805976,0.303518773,0.089730561,0.358263067,0.15905408,0.024966354,0.108198709,1.566563247,0.171428571,0.259915612,0.204761905,0.117781796,0.246112116,11210.0,3267.0,13044.0,5791.0,909.0,1073.0,686.0,306.0,25.0,180.0,478.0,1017.0,1169.0,1150.0,695.0,83.0,84.0,58.0,283.0,949.0,1541.0,28041.0,948.0,1905.0,181.0,25007.0,18921.0,1403.0,1441.0,1897.0,2415.0,1984.0,1413.0,1954.0,4083.0,16590.0,885.0,308.0,19630.0,13876.0,656.0,274.0,3763.0,36083.0,34419.0,1664.0,30522.0,246.0,19892.0,1120.0,9264.0,3,True
536,Campaign One 2014,Closed Won,Household,90049,Q4-2014,2014-10-25,250.0,90049.0,2021.0,35853.0,16116.0,133.0078804,16.31347693,0.184336039,0.069372053,0.015822785,0.62095461,0.021320985,0.982037765,0.017962235,0.029182557,0.660951749,0,0.309865694,0.095501074,0.434524308,0.194906981,0.031880177,0.066748934,1.740857079,0.179262844,0.174050633,0.168590221,0.122238769,0.355857533,6609.0,3424.0,15579.0,6988.0,1143.0,1050.0,590.0,91.0,61.0,36.0,619.0,1552.0,1228.0,1036.0,484.0,534.0,147.0,253.0,786.0,1904.0,1784.0,26742.0,366.0,1263.0,156.0,24957.0,21597.0,1507.0,1382.0,1477.0,1328.0,1353.0,1364.0,1970.0,5735.0,16116.0,1118.0,255.0,19652.0,12203.0,663.0,419.0,4657.0,35853.0,35209.0,644.0,30155.0,0.0,19931.0,880.0,9344.0,3,True
537,Campaign Two 2019,Closed Won,Household,91411,Q3-2019,2019-08-15,250.0,91411.0,2021.0,23902.0,9037.0,82.79323891,12.89377138,0.46330851,0.16211132,0.090295452,0.633735136,0.078921648,0.861667935,0.138332065,0.044060809,0.665601649,0,0.290337542,0.112752071,0.474730148,0.105765208,0.025228014,0.369942197,1.003362038,0.377890893,0.306960274,0.160894102,0.082770831,0.0714839,11074.0,2695.0,11347.0,2528.0,603.0,762.0,387.0,218.0,16.0,166.0,514.0,1161.0,1264.0,821.0,390.0,210.0,181.0,208.0,380.0,1019.0,955.0,16954.0,3592.0,2460.0,220.0,10682.0,6329.0,1503.0,1912.0,1640.0,1134.0,818.0,636.0,748.0,646.0,9037.0,1465.0,816.0,12278.0,7781.0,1422.0,969.0,1536.0,23646.0,20375.0,3271.0,19405.0,0.0,12916.0,855.0,5634.0,3,True
538,Campaign Two 2017,Closed Won,Household,91364,Q3-2017,2017-08-28,250.0,91364.0,2021.0,28264.0,10254.0,123.6071289,15.04218447,0.294013586,0.058123659,0.027013848,0.707149853,0.011225797,0.962932689,0.037067311,0.053626334,0.637909206,0.001672997,0.306791463,0.148174356,0.377582791,0.176797339,0.027915369,0.14723301,1.409757282,0.174370977,0.229763995,0.20587088,0.118100254,0.271893895,8310.0,4188.0,10672.0,4997.0,789.0,946.0,381.0,104.0,61.0,45.0,287.0,778.0,600.0,669.0,452.0,99.0,93.0,113.0,226.0,849.0,781.0,20600.0,769.0,1905.0,359.0,17567.0,11474.0,836.0,952.0,1129.0,1227.0,1336.0,775.0,1211.0,2788.0,10254.0,596.0,277.0,13273.0,9386.0,531.0,149.0,3009.0,28138.0,27095.0,1043.0,22116.0,37.0,14108.0,1186.0,6785.0,9,True
539,Campaign Two 2017,Closed Won,Household,11020,Q3-2017,2017-08-25,250.0,11020.0,2019.0,5774.0,1845.0,137.6531165,15.20874751,0.564426741,0.029268293,0.011382114,0.561327561,0.254689755,0.966920679,0.033079321,0.025849178,0.609485153,0,0.36466567,0.076030481,0.37270523,0.18046415,0.022168341,0.201292247,1.408797217,0.152303523,0.198915989,0.127371274,0.157723577,0.363685637,3259.0,439.0,2152.0,1042.0,128.0,383.0,187.0,77.0,36.0,31.0,90.0,136.0,41.0,158.0,108.0,44.0,24.0,42.0,131.0,111.0,114.0,4024.0,126.0,623.0,61.0,3214.0,2455.0,131.0,150.0,182.0,185.0,114.0,121.0,291.0,671.0,1845.0,54.0,21.0,2772.0,1556.0,217.0,706.0,224.0,5774.0,5583.0,191.0,4681.0,0.0,2853.0,121.0,1707.0,15,True
540,Campaign One 2014,Closed Won,Corporate,91367,Q3-2014,2014-07-15,250.0,91367.0,2019.0,45970.0,18433.0,108.2384853,14.85015132,0.278050903,0.08918787,0.034286334,0.74578693,0.02080269,0.967865457,0.032134543,0.042544403,0.632977076,0,0.324478521,0.103415271,0.416793561,0.161018055,0.022514683,0.179218908,1.363395302,0.256605002,0.256984756,0.177616232,0.138338849,0.170455162,12782.0,4754.0,19160.0,7402.0,1035.0,1004.0,548.0,460.0,199.0,135.0,700.0,1889.0,1934.0,1030.0,895.0,597.0,223.0,183.0,547.0,1890.0,2172.0,34695.0,1866.0,3981.0,371.0,28477.0,18826.0,2407.0,2323.0,2340.0,2397.0,1895.0,1379.0,2550.0,3142.0,18433.0,1644.0,632.0,23795.0,17746.0,2091.0,495.0,2210.0,45963.0,44486.0,1477.0,38736.0,0.0,24519.0,1648.0,12569.0,3,True
541,Campaign One 2015,Closed Won,Household,90034,Q4-2015,2015-11-16,25.0,90034.0,2020.0,56416.0,26196.0,94.68258513,14.81713452,0.494256948,0.077530921,0.0216827,0.686050007,0.077797513,0.928377056,0.071622944,0.035699193,0.744269817,0.00028173,0.21974926,0.078470647,0.519480289,0.097135564,0.010422575,0.189422861,1.420368291,0.284089174,0.333791419,0.188273019,0.086921667,0.106924721,27884.0,4427.0,29307.0,5480.0,588.0,926.0,381.0,520.0,274.0,180.0,1318.0,4568.0,4639.0,1132.0,581.0,170.0,116.0,244.0,1617.0,4069.0,4145.0,44530.0,3937.0,3988.0,510.0,36095.0,27154.0,2791.0,4651.0,4679.0,4065.0,2616.0,2316.0,2277.0,2801.0,26196.0,2031.0,568.0,36595.0,25106.0,2285.0,2847.0,4290.0,56225.0,52198.0,4027.0,49693.0,14.0,36985.0,1774.0,10920.0,18,True
542,Campaign Two 2018,Closed Won,Household,,Q4-2017,2017-12-20,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,True
543,Campaign One 2014,Closed Won,Household,91202,Q3-2014,2014-09-30,250.0,91222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
544,Campaign One 2014,Closed Won,Household,91377,Q4-2014,2014-10-25,200.0,91377.0,2021.0,13561.0,5018.0,134.0658629,15.44559416,0.248211784,0.072738143,0.024910323,0.748784695,0,0.980432696,0.019567304,0.026973869,0.603821298,0.001685867,0.367518966,0.115109505,0.389425559,0.154708355,0.024187007,0.089314889,1.51464982,0.173774412,0.152849741,0.1990833,0.131327222,0.342965325,3366.0,1561.0,5281.0,2098.0,328.0,670.0,327.0,4.0,205.0,0.0,262.0,318.0,177.0,475.0,395.0,171.0,53.0,35.0,222.0,187.0,219.0,9181.0,155.0,651.0,14.0,8361.0,5545.0,450.0,422.0,320.0,447.0,507.0,492.0,659.0,1721.0,5018.0,365.0,125.0,6377.0,4775.0,298.0,0.0,1249.0,13543.0,13278.0,265.0,10677.0,18.0,6447.0,288.0,3924.0,9,True
545,Campaign Two 2019,Closed Won,Household,90064,Q3-2019,2019-08-08,250.0,90064.0,2019.0,25925.0,11083.0,113.2766399,15.44886423,0.305303761,0.101416584,0.024542091,0.756431747,0.033962539,0.967585967,0.032414033,0.022067418,0.651690121,0,0.326242461,0.117261331,0.427463838,0.16852459,0.019942141,0.144352559,1.533654349,0.273572138,0.215194442,0.138049265,0.108183705,0.265000451,7915.0,3040.0,11082.0,4369.0,517.0,605.0,490.0,196.0,163.0,167.0,360.0,1087.0,1116.0,604.0,304.0,49.0,130.0,93.0,618.0,985.0,1075.0,19106.0,1110.0,1508.0,140.0,16348.0,12954.0,1634.0,1398.0,1285.0,1100.0,861.0,669.0,1199.0,2937.0,11083.0,1124.0,272.0,13721.0,10379.0,554.0,466.0,1541.0,25853.0,25015.0,838.0,21389.0,0.0,13939.0,472.0,6978.0,3,True
546,Campaign Two 2017,Closed Won,Household,90077,Q4-2017,2017-10-08,250.0,90077.0,2019.0,8382.0,3173.0,155.4097069,16.36783519,0.176210928,0.040025213,0.020800504,0.766240826,0.00271813,0.980792174,0.019207826,0.025744649,0.561592576,0,0.412662775,0.129801957,0.336673825,0.263540921,0.026843236,0.105000831,1.686991195,0.098014497,0.132997164,0.127954617,0.12322723,0.517806492,1477.0,1088.0,2822.0,2209.0,225.0,186.0,205.0,68.0,30.0,43.0,82.0,80.0,114.0,260.0,110.0,119.0,15.0,42.0,115.0,112.0,153.0,6019.0,231.0,371.0,30.0,5387.0,4767.0,139.0,172.0,146.0,276.0,270.0,136.0,391.0,1643.0,3173.0,127.0,66.0,3679.0,2819.0,201.0,10.0,541.0,8382.0,8221.0,161.0,6681.0,0.0,3752.0,172.0,2757.0,3,True
547,,Closed Won,Household,90077,Q4-2017,2017-10-08,250.0,90077.0,2019.0,8382.0,3173.0,155.4097069,16.36783519,0.176210928,0.040025213,0.020800504,0.766240826,0.00271813,0.980792174,0.019207826,0.025744649,0.561592576,0,0.412662775,0.129801957,0.336673825,0.263540921,0.026843236,0.105000831,1.686991195,0.098014497,0.132997164,0.127954617,0.12322723,0.517806492,1477.0,1088.0,2822.0,2209.0,225.0,186.0,205.0,68.0,30.0,43.0,82.0,80.0,114.0,260.0,110.0,119.0,15.0,42.0,115.0,112.0,153.0,6019.0,231.0,371.0,30.0,5387.0,4767.0,139.0,172.0,146.0,276.0,270.0,136.0,391.0,1643.0,3173.0,127.0,66.0,3679.0,2819.0,201.0,10.0,541.0,8382.0,8221.0,161.0,6681.0,0.0,3752.0,172.0,2757.0,6,True
548,Campaign Two 2017,Closed Won,Household,90211,Q4-2017,2017-10-11,250.0,90211.0,2019.0,8019.0,3661.0,106.9093144,15.29895219,0.228831525,0.089593007,0.025949194,0.724010188,0.039824033,0.958921214,0.041078786,0.042382756,0.635595689,0,0.322021555,0.064845991,0.431225839,0.168474872,0.02768425,0.160281598,1.469220694,0.257306747,0.276427206,0.137667304,0.131931166,0.196667577,1835.0,520.0,3458.0,1351.0,222.0,426.0,168.0,19.0,28.0,8.0,124.0,343.0,353.0,157.0,218.0,42.0,55.0,42.0,104.0,524.0,327.0,6108.0,247.0,696.0,36.0,5129.0,3845.0,528.0,414.0,669.0,343.0,342.0,162.0,483.0,720.0,3661.0,328.0,95.0,4319.0,3127.0,306.0,172.0,492.0,8009.0,7680.0,329.0,6866.0,0.0,4364.0,291.0,2211.0,6,True
549,,Closed Won,Household,95030,Q3-2019,2019-07-22,250.0,95031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
